지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
156,2022-03-22,8.2,3.8,625,13.3,1449,,,,,,,7.4,70,1010,3.8,70,1013,1.8,1553,-3.3,21,1237,47.4,5,1012.8,1023.6,902,1018.4,1718,1021.4,12.2,8.7,1200,3.13,20.5,,,,,,7.4,0,10.3,-.7,,,,,,,,,,3.1,4.4,,
156,2022-03-23,7.4,4.7,216,13.1,1425,.67,,,,,0,5.2,250,1424,2.9,250,1427,.8,654,.2,19,1636,62.6,6.3,1010.2,1021.4,17,1016.8,1714,1018.9,12.2,4.2,1300,2.81,13.34,,,,,,5.8,1,9.4,0,,,,,,,,,,2,2.8,,
156,2022-03-24,9.8,2.2,524,18,1528,,,,,,,7.4,230,1955,4.2,230,1958,.9,798,2,38,1110,60.4,7.1,1011.9,1022.1,2159,1018.3,1722,1020.5,12.3,9.7,1200,3.1,21.72,,,,,,1,.3,12.7,-1.9,,,,,,,,,,3.2,4.6,,
156,2022-03-25,14.6,8.6,407,17.7,1626,5.82,,,,,27.5,14.2,200,1634,6,180,1640,2.4,2049,10.3,62,118,76.8,13,1006,1022,144,1004,2353,1014.4,12.3,1.3,1000,1.74,10.62,,,,,,8.5,3.9,13.7,4,,,,,,,,,,1.5,2.2,,
156,2022-03-26,10.5,6.8,2204,16.2,337,9.83,,,,,37.2,10.9,230,348,6.1,230,342,2.5,2119,10,91,2354,96.9,12.5,997.7,1014.9,2356,999.7,424,1006.1,12.4,0,1100,.42,3.55,,,,,,9.6,7,12,4.7,,,,,,,,,,.6,.9,,
156,2022-03-27,8.9,4.2,2356,18.1,1409,,,,,,,7.5,270,1425,3.7,50,2251,1.3,1147,.9,31,1352,61.9,6.8,1008.7,1022.5,2322,1014.2,1424,1017.3,12.4,9.7,1200,3.03,21.2,,,,,,5.4,0,11.5,.3,,,,,,,,,,3.5,5,,
156,2022-03-28,9.4,3.2,442,16.4,1619,,,,,,,6,70,200,3.2,70,202,1.4,1247,-3.4,26,1025,41.5,4.9,1017,1028,2323,1022.3,1,1025.6,12.4,9.6,1300,3.01,20.53,,,,,,3.3,0,11.7,-1.1,,,,,,,,,,3.3,4.7,,
156,2022-03-29,11.9,4.6,621,20,1602,,,,,,,5.1,340,1846,2.7,230,2222,1,823,1.8,20,1657,55.5,7,1016.2,1027.8,4,1021.3,1700,1024.7,12.5,11.4,1200,3.32,24.71,,,,,,0,0,13.5,.4,,,,,,,,,,4,5.8,,
156,2022-03-30,14.9,7.9,352,21.6,1332,,,,,,,7,250,1413,3.4,250,1418,1,850,10.6,60,1005,77,13.3,1012.1,1023.2,5,1017.3,1505,1020.5,12.5,3.4,1200,2.35,13.86,,,,,,7.1,7,15.7,3.7,,,,,,,,,,2.1,3.1,,
156,2022-03-31,10.8,7.5,2358,14.1,1156,,,,,,,5.6,340,1526,2.4,50,921,1.1,921,8.2,67,1248,84.9,10.9,1015.2,1027,2322,1020.4,237,1023.7,12.5,.5,1100,1.47,10.9,,,,,,8.6,3.4,13.3,5,,,,,,,,,,1.5,2.1,,
156,2022-04-01,10,5.2,525,16,1311,,,,,,,8,270,1700,3.2,270,1628,.9,780,3,32,1318,65.8,7.7,1019.6,1030,936,1026.4,1657,1028.2,12.6,7.9,1100,3.23,19.12,,,,,,4.3,1.9,11.4,1.6,,,,,,,,,,2.6,3.8,,
156,2022-04-02,8.4,3.1,634,16.2,1358,,,,,,,5.8,360,1603,2.8,230,1150,1.1,971,-1.9,19,1409,53.6,5.5,1019.5,1029.9,13,1025.4,1514,1028.2,12.6,11.6,1200,3.47,26.1,,,,,,0,0,13.7,-.3,,,,,,,,,,4.1,5.9,,
156,2022-04-03,9.7,2.1,646,18.2,1438,,,,,,,6.4,320,1737,2.8,320,1702,1.1,930,-2.2,18,1319,47.6,5.2,1019.2,1029.2,734,1025.5,1543,1027.8,12.6,11.6,1200,3.41,25.57,,,,,,.8,0,14.2,-1.4,,,,,,,,,,4.3,6.1,,
156,2022-04-04,11.1,4.3,626,20,1526,,,,,,,6.5,250,1620,3.1,270,1623,1,887,-1.9,15,1306,44.9,5.4,1019.3,1029.9,758,1025.3,1713,1027.9,12.7,11.6,1200,3.54,26.06,,,,,,.5,0,15.7,.4,,,,,,,,,,4.7,6.7,,
156,2022-04-05,11,3.4,647,19.3,1546,,,,,,,6.7,270,1705,3.7,270,1705,1.3,1096,-4,12,1536,39.9,4.7,1014.8,1026.9,1,1020,1554,1023.3,12.7,8.6,1100,2.56,20.45,,,,,,5.6,.6,14.5,-.7,,,,,,,,,,3.6,5.2,,
156,2022-04-06,12.5,5.9,633,21.9,1530,,,,,,,6,270,2002,3.7,250,1951,1.1,931,3.2,23,1129,56.5,8,1012.6,1023.1,1012,1018,1700,1021.1,12.8,11.3,1200,3.28,24.12,,,,,,0,0,17.6,1.8,,,,,,,,,,3.6,5.2,,
156,2022-04-07,12.2,6.8,723,19.5,1415,1.38,1.1,548,1.1,525,1.2,6.6,320,1624,2.6,290,1554,1.1,912,3.2,26,1258,60.6,8,1010.6,1021.6,2352,1016.6,1507,1019.1,12.8,8.2,1200,3.4,22.65,,,,,,2.8,2.5,16.8,1.7,,,,,,,,,,3.7,5.3,,
156,2022-04-08,14.8,5.9,629,25.1,1540,,,,,,,6.7,270,1619,3.3,250,1627,1.2,1050,.4,19,1436,40.3,6.3,1011.4,1022.7,727,1016.7,1616,1019.7,12.8,11.7,1200,3.45,26.23,,,,,,.4,.4,20.6,2.2,,,,,,,,,,5.3,7.5,,
156,2022-04-09,17.8,11.2,616,25.3,1349,,,,,,,9.8,250,1817,5.9,250,1530,2.2,1911,2.7,21,1621,38.4,7.5,1008.5,1018.1,1,1014.8,1648,1016.7,12.9,11.4,1200,3.3,25,,,,,,1,.8,23.2,6.5,,,,,,,,,,5.9,8.5,,
156,2022-04-10,18.7,11.3,542,27.1,1455,,,,,,,8.4,230,1633,5.2,250,1718,1.8,1572,8,24,1335,52.1,10.9,1008.8,1018.8,836,1014.7,1536,1017.1,12.9,9.7,1200,3.33,23.91,,,,,,4.9,.1,24.6,6.1,,,,,,,,,,4.7,6.7,,
156,2022-04-11,20.5,14.7,632,28,1451,,,,,,,9.2,230,1810,5.5,180,1808,2.1,1792,15.9,43,1459,77.4,18.1,1005.3,1017.1,8,1010.4,1754,1013.4,12.9,9.7,1100,3.25,21.81,,,,,,3.1,2.3,26.1,11,,,,,,,,,,3.7,5.3,,
156,2022-04-12,21.1,15,553,29.2,1605,,,,,,,6.7,250,1947,4.7,230,1948,1.8,1556,16.7,39,1543,79.5,19.1,1003.2,1012.9,1,1008.6,1632,1011.3,13,9.2,1200,3.33,23.97,,,,,,5,3.6,25.6,11.2,,,,,,,,,,4.1,5.9,,
156,2022-04-13,17.9,14,2332,22.3,1308,4.33,.7,1915,1.2,1844,2.4,8.4,230,1900,5.3,230,1852,1.5,1329,16.9,78,1448,94,19.3,1004,1014.7,2306,1010.6,1448,1012.2,13,0,1100,1.22,7.47,,,,,,9.4,8,20.7,15.9,,,,,,,,,,1.3,1.9,,
156,2022-04-14,15.4,11.9,646,20,1635,2.18,.1,,.1,,.1,7.3,70,1153,4.7,70,1200,2.1,1793,11.3,56,1636,78.3,13.4,1006.7,1017.5,2351,1013.2,1506,1015,13,2.5,1400,2.66,15.46,,,,,,9,7.3,20.2,13.3,,,,,,,,,,2.7,3.8,,
156,2022-04-15,14.4,10.4,2356,20.6,1345,,,,,,,8.3,20,1553,4.6,50,1422,1.9,1619,5.2,22,1415,57.6,9.1,1008.2,1018.4,2318,1014.2,1529,1016.6,13.1,11.8,1200,3.49,26.98,,,,,,3.8,1,21.5,7.1,,,,,,,,,,4.7,6.7,,
156,2022-04-16,13.3,7.1,535,20.7,1442,,,,,,,8.6,320,1636,3.4,50,1242,1.1,930,-.3,18,1339,45.5,6.3,1009.5,1019.6,912,1015.5,1546,1017.9,13.1,11.6,1200,3.6,27.03,,,,,,2.1,0,20,4.6,,,,,,,,,,5,7.1,,
156,2022-04-17,13.8,5.7,608,21.8,1408,,,,,,,8.3,70,1505,3.5,50,1729,1.1,949,-1.3,14,1410,38.5,5.6,1010.7,1020.8,923,1016.7,1722,1019.1,13.1,11.9,1200,3.58,27.92,,,,,,3.1,0,20.3,2.1,,,,,,,,,,5.4,7.7,,
156,2022-04-18,16.4,10.1,458,23,1613,,,,,,,6.5,70,1603,2.9,50,1530,1.3,1100,-2.6,9,1642,30.9,5.3,1009.8,1020.1,57,1015.5,1631,1018.1,13.2,8.9,1100,3.03,21.97,,,,,,7.6,1.6,20.1,7.4,,,,,,,,,,4.9,7,,
156,2022-04-19,16.3,9.4,546,25.7,1421,,,,,,,6.9,320,1605,3.2,320,1614,1,849,-2.2,11,1212,30.9,5.3,1009.6,1019.4,1,1015.6,1533,1017.9,13.2,12,1200,3.55,27.48,,,,,,1.6,.8,22.3,4.3,,,,,,,,,,5.8,8.3,,
156,2022-04-20,16.3,8.3,624,25.1,1522,,,,,,,7.8,250,1612,4.4,230,1612,1.3,1087,1.2,13,1621,40.6,6.7,1008.4,1019.3,3,1013.9,1640,1016.7,13.2,12.2,1200,3.53,27.85,,,,,,.5,0,22.6,4,,,,,,,,,,5.6,8,,
156,2022-04-21,15.4,11.5,617,20.6,1515,,,,,,,5.2,200,1217,3,200,1321,.9,792,5.5,24,1518,53.4,9.1,1005.3,1016.1,9,1011.5,1627,1013.6,13.3,4.1,1400,2.74,12.44,,,,,,4.9,3,20.1,8.7,,,,,,,,,,2.7,3.9,,
156,2022-04-22,17.6,10.2,506,25.7,1341,,,,,,,9.3,200,1122,6.5,230,1449,2.4,2078,12.2,42,1344,74.4,14.3,1004.5,1014.4,633,1009.8,1639,1012.7,13.3,11.3,1200,3.34,25.96,,,,,,3.4,2.5,24.7,6.8,,,,,,,,,,4.5,6.5,,
156,2022-04-23,19.5,15,232,26.7,1501,,,,,,,8.5,200,1801,5.2,200,1840,1.6,1396,14.3,40,1505,75,16.3,1003.7,1014.2,807,1008.9,1556,1011.8,13.3,6,1200,3.07,19.26,,,,,,7.9,3.3,25.6,15.3,,,,,,,,,,3.5,5,,
156,2022-04-24,20.7,16.4,2356,28.2,1422,,,,,,,6.5,270,1621,3.5,270,1708,.9,811,15.7,45,1455,75.8,17.8,1003.3,1012.9,2208,1008.8,1507,1011.5,13.4,11.4,1200,3.55,26.62,,,,,,2.1,1.8,28.3,13.6,,,,,,,,,,4.6,6.5,,
156,2022-04-25,19.7,14.6,534,26.6,1412,4.13,4.3,2335,16.5,2250,24.4,7.2,200,1551,4.1,200,1553,1.3,1104,15.4,39,1421,80.4,17.6,1002.3,1013.7,859,1004.2,2310,1010.4,13.4,4.1,1000,2.34,15.82,,,,,,9.1,3.5,22.5,12,,,,,,,,,,2.6,3.7,,
156,2022-04-26,17.8,15.6,2400,19.1,1224,13.3,.4,2,1,538,5.8,8.7,230,609,5.3,230,617,1.5,1272,17.6,99,1,99,20.1,995.6,1009.4,2350,1001.2,903,1003.8,13.5,0,1100,.78,4.17,,,,,,7.8,5,18.8,14.6,,,,,,,,,,1.2,1.8,,
156,2022-04-27,16.9,11.9,548,24.3,1507,,,,,,,8.4,70,331,3.7,50,402,1.6,1399,6.6,28,1211,54.3,10,1006.4,1018.5,2209,1009.4,1,1014.7,13.5,11.4,1200,3.22,25.1,,,,,,5.1,0,20.1,10.5,,,,,,,,,,4.2,6,,
156,2022-04-28,16.8,10.5,541,24.6,1429,,,,,,,7.7,230,1444,4.3,230,1518,1.1,919,10,39,1408,65.9,12.3,1007.6,1018.9,836,1013.5,1922,1015.9,13.5,7.5,1100,2.89,21.54,,,,,,6.1,4.4,19.5,9.6,,,,,,,,,,3.2,4.5,,
156,2022-04-29,14.2,10.7,550,19.3,1455,8.52,1,332,4.5,308,15.5,6,230,2238,4.2,230,2241,1.4,1227,11.3,56,1630,84.8,13.4,1006.4,1020,2354,1011.1,431,1014.8,13.5,5,1200,3.16,16.07,,,,,,9.3,7.9,18.8,13.3,,,,,,,,,,2.6,3.8,,
156,2022-04-30,13.4,11.1,2335,16.8,1625,,,,,,,5.4,290,1640,3.4,230,8,1.2,1070,8.8,60,1019,74.3,11.3,1010,1020.4,449,1016,1753,1018.4,13.6,2.7,1000,1.84,13.17,,,,,,8.4,7.5,16.4,12.2,,,,,,,,,,2,2.9,,
156,2022-05-01,13.6,8.2,454,19.4,1435,,,,,,,6,270,1330,2.8,320,1337,1.2,1062,2.8,19,1401,54.5,7.8,1007,1017.5,26,1013.6,1704,1015.4,13.6,11.9,1200,3.67,29.33,,,,,,2.3,0,18.2,7.5,,,,,,,,,,4.7,6.7,,
156,2022-05-02,13.9,8.9,548,22.2,1356,,,,,,,6.1,230,1346,2.8,230,114,1.2,1069,2.8,20,1434,52.8,7.9,1006.7,1018.5,2355,1012.9,1429,1015.1,13.6,12,1300,3.75,27.77,,,,,,2.6,.8,19.4,7.6,,,,,,,,,,4.5,6.4,,
156,2022-05-03,14.4,6.9,535,22.5,1454,,,,,,,5.1,230,1233,3,230,1623,1,855,3.2,19,1256,50.4,7.7,1012,1021.9,1034,1018.5,1,1020.4,13.7,12.8,1200,3.74,29.51,,,,,,0,0,20.4,5.4,,,,,,,,,,5.2,7.5,,
156,2022-05-04,17,8.6,600,26.1,1524,,,,,,,5.5,250,1630,2.8,230,1451,1,889,6.9,26,1114,55.4,10,1011.9,1021.7,709,1018.2,1558,1020.3,13.7,12.8,1200,3.61,28.87,,,,,,0,0,22.7,7.2,,,,,,,,,,5.4,7.6,,
156,2022-05-05,19,10.9,555,26.6,1552,,,,,,,5.9,250,1632,3.3,250,1842,1.2,1000,10.9,33,1626,62.6,13.1,1010.8,1021.2,941,1016,1653,1019,13.7,12.8,1200,3.69,29.73,,,,,,0,0,25.1,8.9,,,,,,,,,,5.5,7.8,,
156,2022-05-06,20.7,14.3,537,27.6,1515,,,,,,,5.9,250,1512,2.6,230,1449,.8,648,12.9,34,1508,64.6,14.9,1008.2,1018.2,16,1014.1,1612,1016.4,13.8,12.2,1200,3.7,28.53,,,,,,.9,.8,26.8,12.2,,,,,,,,,,4.9,7,,
156,2022-05-07,18.2,13.4,2359,24.4,1347,,,,,,,7.6,320,1729,2.6,50,1915,1.2,999,11.1,34,1710,66.1,13.9,1009.3,1019.3,2216,1016,1620,1017.6,13.8,11.5,1300,3.49,25.29,,,,,,2.3,.5,25.7,11.2,,,,,,,,,,4.4,6.2,,
156,2022-05-08,17.4,12,320,23.7,1433,,,,,,,8,200,1119,4,200,1055,1.1,979,8.2,32,1510,56.8,11.1,1009.6,1020.1,739,1015.3,1649,1017.9,13.8,10.3,1200,3.27,25.56,,,,,,6.5,3,25.2,10.3,,,,,,,,,,4,5.8,,
156,2022-05-09,17.3,14.7,346,22.1,1620,,,,,,,5.4,250,2030,3.4,230,2040,.9,772,12,45,1621,72.5,14,1009,1018.6,2228,1015.8,1642,1017.3,13.8,1.6,1000,1.73,13.1,,,,,,7.8,5.5,22.3,13.3,,,,,,,,,,2.3,3.2,,
156,2022-05-10,18.4,13,603,24.8,1421,.92,0,,0,,0,8.8,200,1300,5.1,230,1340,1.7,1427,9.2,36,1126,57.1,11.7,1007.8,1018.2,1,1013.6,1605,1016,13.9,5.4,1100,3.5,22.45,,,,,,8.6,4.1,25,11.6,,,,,,,,,,4.3,6.2,,
156,2022-05-11,20.8,16.4,608,25.7,1501,,,,,,,4.8,320,1727,2.2,230,1410,.7,582,12.1,43,1217,58.6,14.1,1006.5,1016,1,1013.1,1639,1014.7,13.9,5,1100,2.9,20.43,,,,,,8.3,6.4,26.9,17.1,,,,,,,,,,3.4,4.9,,
156,2022-05-12,21.1,17.8,406,26.3,1429,,,,,,,5.5,320,1614,3.3,230,1853,.9,810,13.9,51,1237,63.9,15.9,1002.8,1014.3,1,1008.9,1543,1010.9,13.9,1.7,1200,1.96,14.51,,,,,,8.9,6.3,26.1,16.1,,,,,,,,,,2.6,3.7,,
156,2022-05-13,17.9,14.7,2344,20.7,1452,,,,,,,5.8,320,2309,2.6,230,3,1.1,972,11.9,43,1644,68.9,14.2,1000.5,1010.9,2349,1006.8,1622,1008.7,14,.2,1600,1.05,7.13,,,,,,8.1,6.1,20.8,9.7,,,,,,,,,,1.8,2.6,,
156,2022-05-14,16.4,11.7,541,22.7,1421,,,,,,,7.8,20,1353,4.2,50,1354,1.6,1396,2.4,21,1117,41.5,7.4,1005.7,1016.9,2207,1010.7,145,1014,14,10.8,1200,3.61,28.25,,,,,,4.4,2.4,24.7,4.6,,,,,,,,,,5.4,7.8,,
156,2022-05-15,16,11.7,558,21.7,1402,,,,,,,7.6,50,1035,4.3,50,1043,1.7,1449,1.2,21,1104,38.9,6.8,1006.4,1016.8,5,1012.1,1641,1014.7,14,12,1200,3.71,29.78,,,,,,5.4,1.1,25.7,8.1,,,,,,,,,,5.8,8.2,,
156,2022-05-16,17.4,10,605,25,1425,,,,,,,7.5,270,1700,4,270,1652,1.5,1281,3,19,1121,40.9,7.6,1005.2,1015,7,1010.6,1613,1013.4,14,12.8,1200,3.59,29.77,,,,,,1.4,.3,26.3,4.3,,,,,,,,,,6.1,8.7,,
156,2022-05-17,19.9,11.5,538,28.2,1435,,,,,,,8.8,250,1655,5,230,1655,1.8,1558,9.1,32,1354,51.5,11.7,1006.8,1017.3,2348,1013.2,1612,1015,14.1,12.7,1200,3.51,28.28,,,,,,.8,.8,27.8,6.1,,,,,,,,,,5.7,8.1,,
156,2022-05-18,21.6,15.1,531,28.9,1539,,,,,,,9.4,230,1616,6.2,230,1622,2.2,1899,7.3,22,1444,43.6,10.4,1010.2,1019.9,2212,1016.4,1551,1018.4,14.1,12.8,1200,3.38,27.98,,,,,,.9,0,28.4,9,,,,,,,,,,6.8,9.7,,
156,2022-05-19,20.7,15.9,539,26.1,1539,,,,,,,7.2,250,1136,4.5,230,1145,1.4,1198,6.5,25,1640,41.3,9.7,1010.2,1019.8,1,1016.6,1854,1018.3,14.1,5.1,1100,2.55,18.85,,,,,,7.8,.8,24.8,9.9,,,,,,,,,,4,5.7,,
156,2022-05-20,20.2,16.7,441,26.6,1659,,,,,,,6.6,180,1943,3.6,200,1949,.8,668,11.7,44,1703,60.1,14,1005.8,1017.4,1,1011.1,1801,1014,14.1,3.6,1000,2.22,18,,,,,,8.3,4.9,26.1,12.8,,,,,,,,,,3.3,4.8,,
156,2022-05-21,20.7,14.6,529,27.7,1419,,,,,,,5.6,290,1218,2.6,340,1230,.9,797,14.2,40,1441,69.6,16.2,1002,1012.4,1,1007.9,1656,1010.1,14.2,13,1200,3.53,29.2,,,,,,.3,.3,29.3,9.8,,,,,,,,,,5.2,7.4,,
156,2022-05-22,21.8,15.1,540,29.6,1501,,,,,,,7.2,250,1520,4.4,270,1508,1.5,1303,15,36,1502,70.5,17.2,1001.5,1010.8,2149,1007.8,1547,1009.5,14.2,12,1200,3.43,28.17,,,,,,.5,.5,30.6,11.9,,,,,,,,,,5.4,7.7,,
156,2022-05-23,22.6,16.8,524,30.3,1549,,,,,,,6.1,250,1809,2.5,270,1937,1,890,13.2,28,1654,61,15.5,1004.9,1016,2334,1010.6,34,1013,14.2,10.9,1100,2.92,25.15,,,,,,4,0,30.1,12.6,,,,,,,,,,4.8,6.9,,
156,2022-05-24,22.9,15.7,534,31.9,1516,,,,,,,6.9,320,1731,2.9,70,1007,1,904,11.7,26,1350,52.8,13.8,1005.7,1016.1,21,1010.7,1628,1013.8,14.2,12.9,1200,3.49,28.78,,,,,,0,0,30.8,9.9,,,,,,,,,,5.6,7.9,,
156,2022-05-25,22.3,16.6,544,30.9,1423,,,,,,,6.7,230,1355,4.1,230,1419,1,899,14,35,1246,62.3,16,1001.4,1012.7,1,1006.5,1614,1009.5,14.3,11.4,1200,3.37,26.47,,,,,,4,3,32.7,12.2,,,,,,,,,,4.9,7.1,,
156,2022-05-26,20.5,15.5,623,27.3,1523,1.03,.2,,.4,238,.4,6,50,1414,2.8,230,230,1.4,1252,10.6,25,1403,58.3,13.1,997.8,1008.4,9,1003.2,1744,1005.8,14.3,12.3,1200,3.82,30,,,,,,3.5,.9,31.2,10.8,,,,,,,,,,5.9,8.4,,
156,2022-05-27,20.8,15,528,27.9,1507,,,,,,,7.9,270,1111,4.1,270,1115,1.9,1652,13.5,37,1637,66,15.6,995.9,1006.3,2314,1002.3,1536,1004,14.3,12.9,1200,3.59,30.14,,,,,,0,0,31.4,9.7,,,,,,,,,,5.5,7.8,,
156,2022-05-28,22.3,16.7,428,29.7,1620,,,,,,,6.8,230,1810,4.2,250,1714,1.8,1588,12.9,17,1626,61.1,15.2,999.2,1008.9,2225,1005.8,19,1007.3,14.3,8.5,1200,2.85,23.31,,,,,,6,0,29,11.5,,,,,,,,,,5.1,7.3,,
156,2022-05-29,22,16,543,29.3,1321,4,0,,0,,0,11.2,230,1439,6.9,230,1447,1.9,1666,14.7,37,1326,67.4,16.9,997.3,1008.8,1,1003.2,1522,1005.4,14.3,11,1200,3.67,28.96,,,,,,5.5,2,33.5,11.2,,,,,,,,,,5.3,7.6,,
156,2022-05-30,19.8,17.6,702,21.8,1447,4.07,0,,0,,0,4.7,320,1943,2.3,70,337,1.1,965,18.4,70,28,92,21.2,994.8,1006.1,2400,1001.5,1446,1002.9,14.3,0,900,.82,6.58,,,,,,9,4.6,22.2,15.7,,,,,,,,,,1.6,2.3,,
156,2022-05-31,22.1,14.8,518,30.3,1446,,,,,,,7.2,270,1705,3.9,270,1706,1.1,958,9.5,25,1448,47.9,11.9,1000.6,1010.1,904,1006,2,1008.6,14.4,13,1200,3.66,30.61,,,,,,1.6,0,32.8,8.4,,,,,,,,,,5.7,8.2,,
156,2022-06-01,23.6,17.4,530,32.4,1402,,,,,,,7.5,200,1344,4.5,230,1348,1.3,1158,9.5,13,1346,45.3,12.1,998.5,1010.2,18,1003.1,1651,1006.5,14.4,11.4,1300,3.68,29.83,,,,,,4.1,0,35.1,13.5,,,,,,,,,,7.2,10.3,,
156,2022-06-02,22.7,16.7,259,30.5,1611,,,,,,,4.9,270,1346,2.7,270,1931,1.2,1074,17.3,39,1428,75,19.8,1000,1009.8,2334,1006.1,1658,1008,14.4,11.5,1200,3.54,29.27,,,,,,1.8,1.8,34.1,12.4,,,,,,,,,,5.3,7.6,,
156,2022-06-03,24.8,18.9,526,34.1,1454,,,,,,,7.3,230,1548,4.4,230,1719,1.3,1160,16.5,31,1319,64.4,19,1001.5,1011.3,2348,1007.4,1527,1009.5,14.4,11,1200,3.55,28.19,,,,,,1.5,.8,34.9,15.9,,,,,,,,,,5.5,7.9,,
156,2022-06-04,24.7,18.2,458,30.4,1259,.22,0,,0,,0,8.3,180,2258,4.4,200,1302,1.6,1419,12.5,27,1652,49.6,14.6,1001.6,1012.5,352,1007,1755,1009.6,14.4,8.7,1100,3.16,24.63,,,,,,7.1,1.9,31.4,14,,,,,,,,,,5.1,7.3,,
156,2022-06-05,18.3,16.8,2148,22.8,1,20.62,1.7,1715,5.9,1705,22.2,8.2,70,1959,3.9,50,2112,1.9,1679,17.1,52,6,94,19.5,993.5,1007.1,1,997.5,1958,1001.6,14.4,0,1100,.71,4.77,,,,,,9.9,6.6,20.3,16.4,,,,,,,,,,.9,1.3,,
156,2022-06-06,20.2,16.6,403,25.1,1625,,,,,,,4.8,360,1129,2.4,270,2048,.9,757,17.6,60,1828,86.8,20.2,992.7,1004.9,2349,998.4,354,1000.8,14.4,4.7,1400,2.68,17.01,,,,,,7,5.8,23.8,16.2,,,,,,,,,,2.9,4.2,,
156,2022-06-07,19.1,16.1,2000,23.7,1104,5.82,1.2,1904,4,1843,7.1,7.4,180,847,4.2,200,818,2,1719,16.8,59,1355,87.9,19.2,999,1010.4,2324,1004.3,253,1007.2,14.5,2.5,1000,2.7,16.61,,,,,,8.6,7.1,23.2,18,,,,,,,,,,2.6,3.7,,
156,2022-06-08,19.5,15.8,535,24,1715,4.25,.6,243,1.9,156,3.2,6.5,180,1952,3.7,230,1924,1,878,16.6,61,1738,85.3,18.9,1003.5,1013.7,2242,1010.1,3,1011.7,14.5,2.2,1200,1.88,13.13,,,,,,7.6,6,22.4,17,,,,,,,,,,2.4,3.4,,
156,2022-06-09,21.6,16.1,531,28,1426,,,,,,,7.1,230,1522,4.2,230,1446,1.1,979,16.8,46,1546,77,19.1,1005.1,1014.6,832,1011.3,1601,1013.2,14.5,10.1,1200,3.11,26.03,,,,,,4.4,1.6,27,14.8,,,,,,,,,,4.5,6.5,,
156,2022-06-10,22.4,16.9,522,27.6,1206,,,,,,,6.4,230,1347,3.7,200,1349,1.1,934,16.6,46,1145,72.3,18.9,1005.5,1014.5,2145,1012.6,1656,1013.6,14.5,5.9,1100,2.85,20.67,,,,,,5.5,0,25.9,15.3,,,,,,,,,,3.7,5.2,,
156,2022-06-11,23,18.6,602,31.1,1354,,,,,,,9.5,200,1739,6.7,230,1735,1.4,1184,18.4,39,1434,77.6,21.2,1003.4,1013.4,28,1008.4,1601,1011.4,14.5,8.1,1300,3.44,25.65,,,,,,4.3,1.6,27.8,17.1,,,,,,,,,,4.8,6.9,,
156,2022-06-12,22.6,19.1,457,27.3,1416,.23,.1,,.1,,.1,7.3,230,1518,4.6,230,1524,.8,686,19.8,53,1116,85.6,23.2,1004.2,1013.8,743,1010.9,1405,1012.3,14.5,5.5,900,2.48,16.49,,,,,,5.8,2.5,26.7,18,,,,,,,,,,2.6,3.7,,
156,2022-06-13,22,19.3,532,26.1,1439,.92,0,,0,,0,5.9,70,1506,2.5,90,1453,1.1,947,16,49,1446,71,18.3,1000.2,1012.2,1,1006.2,2001,1008.3,14.5,.7,1400,1.91,12.59,,,,,,9.4,4.8,25.3,17.9,,,,,,,,,,2.4,3.4,,
156,2022-06-14,18.8,17.1,803,21.3,1349,11.87,.5,655,.6,655,1.1,7.5,70,1010,3.8,70,1016,2.2,1933,17.3,72,1,91.6,19.8,999,1008.1,1040,1006,1744,1007.1,14.5,0,1200,1.83,10.6,,,,,,8.4,5.8,21.7,18,,,,,,,,,,1.6,2.3,,
156,2022-06-15,21.3,17.1,222,27,1355,3.98,1,145,1.5,120,2.1,9.9,250,1600,6.7,230,1432,2.4,2094,19.1,60,1710,88.5,22.2,999.2,1008.7,2355,1006.3,1453,1007.3,14.5,5.2,1400,2.7,17.25,,,,,,6.5,5.8,25.2,18.6,,,,,,,,,,3.3,4.7,,
